training_number;generation;generation_start_timestamp;generation_end_timestamp;generation_duration_seconds;fitness_best;fitness_worst;fitness_avg;fitness_median;fitness_std;distance_best;distance_worst;distance_avg;distance_median;distance_std;stability_best;stability_worst;stability_avg;stability_median;stability_std;energy_best;energy_worst;energy_avg;energy_median;energy_std;time_alive_best;time_alive_worst;time_alive_avg;time_alive_median;time_alive_std;absolute_best_fitness;absolute_best_distance;population_size;genome_length;current_time_limit;mutation_rate;crossover_rate;elite_size;usage_muscle0_contract_percent;usage_muscle0_extend_percent;usage_muscle1_contract_percent;usage_muscle1_extend_percent;usage_muscle2_contract_percent;usage_muscle2_extend_percent;usage_muscle3_contract_percent;usage_muscle3_extend_percent;usage_muscle4_contract_percent;usage_muscle4_extend_percent;usage_muscle5_contract_percent;usage_muscle5_extend_percent;usage_muscle6_contract_percent;usage_muscle6_extend_percent;usage_muscle7_contract_percent;usage_muscle7_extend_percent;usage_nothing_percent;usage_muscle0_total_percent;usage_muscle1_total_percent;usage_muscle2_total_percent;usage_muscle3_total_percent;usage_muscle4_total_percent;usage_muscle5_total_percent;usage_muscle6_total_percent;usage_muscle7_total_percent
1;0;2025-11-04 14:35:54;2025-11-04 14:35:54;0;394,0618377685547;70,82193603515626;209,6533732757568;211,32993984222412;56,97000890806695;1,4096183776855469;-1,8157806396484375;-0,4318262672424316;-0,4167006015777588;0,5703267601667633;1,0;1,0;1,0;1,0;0,0;458;482;471,64;472,0;5,465381962864078;500;500;500,0;500,0;0,0;0;0;50;500;500;0,1;0,7;5;5,86;5,83;5,71;6,01;6,04;6,08;5,93;5,94;5,86;5,97;5,9;5,8;5,76;5,93;5,78;5,94;5,67;11,69;11,72;12,12;11,87;11,83;11,7;11,69;11,72
1;1;2025-11-04 14:35:54;2025-11-04 14:35:55;1,407931;488,88703842163085;-159,4076456069946;277,8300024375916;273,3074478149414;99,5537088546637;2,0118703842163086;-2,8300764560699463;-0,06605997562408447;-0,14592552185058594;0,8704409509335082;1,0;0,0;0,98;1,0;0,13999999999999999;462;483;472,74;473,0;4,769947588810595;570;541;569,42;570,0;4,06;394,0618377685547;1,4096183776855469;50;570;570;0,1;0,7;5;6,39;5,6;5,6;5,48;6,21;5,85;5,85;6,12;6,22;5,46;5,97;5,98;5,84;6,18;6,01;5,8;5,45;11,99;11,08;12,06;11,97;11,68;11,95;12,02;11,81
1;2;2025-11-04 14:35:55;2025-11-04 14:35:57;1,814905;509,48765563964844;210,65128860473632;359,3269527435302;344,08047542572024;85,62234966180033;2,0648765563964844;-0,9244871139526367;0,5652695274353028;0,41730475425720215;0,8570603364204115;1,0;1,0;1,0;1,0;0,0;464;483;472,0;472,0;4,009987531152684;600;600;600,0;600,0;0,0;488,88703842163085;2,0118703842163086;50;600;600;0,1;0,7;5;6,96;5,22;5,53;5,36;6,26;5,82;5,77;6,36;6,46;5,27;6,12;5,74;6,22;6,11;5,84;5,36;5,6;12,18;10,89;12,08;12,13;11,73;11,86;12,33;11,2
1;3;2025-11-04 14:35:57;2025-11-04 14:35:58;1,448018;527,7345291137696;230,93236808776857;408,9631327819825;453,3674386978149;99,07777714790518;2,2363452911376953;-0,7286763191223145;1,0479313278198241;1,4921743869781494;0,9912141852252191;1,0;1,0;1,0;1,0;0,0;466;483;473,3;474,0;4,360045871318328;603;603;603,0;603,0;0,0;509,48765563964844;2,0648765563964844;50;603;603;0,1;0,7;5;7,18;5,54;6,04;5,18;5,96;5,61;6,08;6,63;5,98;5,6;5,18;6,17;6,14;6,44;5,97;4,97;5,34;12,72;11,22;11,57;12,71;11,58;11,35;12,58;10,94
1;4;2025-11-04 14:35:58;2025-11-04 14:36:00;1,437024;530,758634185791;244,07700386047364;452,0403888549805;477,3361246109009;81,16423152560945;2,22658634185791;-0,6432299613952637;1,4380638885498047;1,6938612461090088;0,8122879911774742;1,0;1,0;1,0;1,0;0,0;464;479;472,66;472,5;3,7449165544775496;611;611;611,0;611,0;0,0;527,7345291137696;2,2363452911376953;50;611;611;0,1;0,7;5;7,38;5,65;5,95;5,13;6,24;5,71;5,84;6,39;5,72;5,68;5,1;6,27;6,26;6,53;5,9;4,79;5,47;13,03;11,08;11,95;12,23;11,4;11,37;12,79;10,69
1;5;2025-11-04 14:36:00;2025-11-04 14:36:01;1,029956;530,758634185791;98,17195491790773;416,1272835273743;471,07709369659426;120,39712605574165;2,22658634185791;-2,101280450820923;1,0782528352737426;1,6272709369659424;1,203764685659095;1,0;1,0;1,0;1,0;0,0;464;481;471,98;471,5;3,5241452864489;611;611;611,0;611,0;0,0;530,758634185791;2,22658634185791;50;611;611;0,1;0,7;5;7,09;5,98;5,89;5,17;6,35;5,73;6,13;6,49;5,33;5,44;5,21;6,64;5,88;6,36;5,94;4,76;5,6;13,07;11,06;12,08;12,62;10,77;11,85;12,24;10,7
1;6;2025-11-04 14:36:01;2025-11-04 14:36:02;0,947556;542,658911895752;176,02866973876954;462,1535548477173;489,9787668228149;83,52119040686229;2,3395891189575195;-1,3237133026123047;1,538255548477173;1,8207876682281494;0,83479858849224;1,0;1,0;1,0;1,0;0,0;462;482;471,72;471,0;4,4001818144254;611;611;611,0;611,0;0,0;530,758634185791;2,22658634185791;50;611;611;0,1;0,7;5;7,03;5,66;6,24;5,2;6,24;5,36;6,61;6,08;5,14;5,47;5,44;6,34;5,7;6,5;6,17;5,19;5,66;12,69;11,44;11,6;12,69;10,61;11,78;12,2;11,36
1;7;2025-11-04 14:36:02;2025-11-04 14:36:03;0,963449;562,9160789489746;122,45650405883788;434,9042318878174;491,775604057312;120,85456356970829;2,525160789489746;-1,887434959411621;1,2399823188781738;1,8097560405731201;1,2092375261436792;1,0;1,0;1,0;1,0;0,0;464;479;470,94;470,0;3,8544000830220004;616;616;616,0;616,0;0,0;542,658911895752;2,3395891189575195;50;616;616;0,1;0,7;5;6,95;5,63;5,95;5,27;6,65;5,33;6,57;5,91;5,24;5,39;5,07;6,33;6,02;6,45;6,07;5,35;5,81;12,58;11,22;11,98;12,48;10,63;11,4;12,47;11,42
1;8;2025-11-04 14:36:03;2025-11-04 14:36:04;0,965857;570,465348815918;149,4517044067383;445,8669496765137;493,948585319519;115,0173402194719;2,5436534881591797;-1,6594829559326172;1,3004294967651366;1,7839858531951904;1,149181451047483;1,0;1,0;1,0;1,0;0,0;462;480;471,76;471,5;3,9271363612688575;626;626;626,0;626,0;0,0;562,9160789489746;2,525160789489746;50;626;626;0,1;0,7;5;6,68;5,39;5,77;5,08;6,79;5,21;6,58;6,39;5,18;5,77;4,98;6,73;6,03;6,3;6,14;5,33;5,65;12,07;10,85;12,0;12,97;10,95;11,71;12,33;11,47
1;9;2025-11-04 14:36:04;2025-11-04 14:36:05;0,972753;570,9115615844727;152,8370273590088;425,45440936279294;491,9275379180908;135,69319638149338;2,5431156158447266;-1,634629726409912;1,0910240936279296;1,7567753791809082;1,3570001070846893;1,0;1,0;1,0;1,0;0,0;463;477;471,48;472,0;3,5453631689856544;627;627;627,0;627,0;0,0;570,465348815918;2,5436534881591797;50;627;627;0,1;0,7;5;6,46;5,44;5,82;5,42;6,68;5,28;6,71;6,03;5,14;5,67;4,85;6,76;6,16;6,45;5,84;5,6;5,7;11,9;11,24;11,96;12,74;10,81;11,61;12,61;11,44
1;10;2025-11-04 14:36:05;2025-11-04 14:36:06;0,970026;580,8864601135253;171,35918006896972;446,6497602005005;499,5827075958252;124,6671137130767;2,650864601135254;-1,4474081993103027;1,303477602005005;1,836327075958252;1,2461316920495606;1,0;1,0;1,0;1,0;0,0;462;480;471,98;472,0;4,140000000000001;627;627;627,0;627,0;0,0;570,9115615844727;2,5431156158447266;50;627;627;0,1;0,7;5;6,48;5,36;5,78;5,38;6,55;5,12;6,87;5,94;5,26;5,89;4,92;6,66;6,15;6,68;5,71;5,66;5,6;11,84;11,16;11,67;12,81;11,15;11,58;12,83;11,37
1;11;2025-11-04 14:36:06;2025-11-04 14:36:07;0,99487;597,3512809753418;123,46967353820801;416,7747373123169;506,0775859832764;161,51519457281998;2,780512809753418;-1,95430326461792;0,9797273731231689;1,8652758598327637;1,6139988505820866;1,0;1,0;1,0;1,0;0,0;463;479;471,98;472,0;4,615148968343275;632;632;632,0;632,0;0,0;580,8864601135253;2,650864601135254;50;632;632;0,1;0,7;5;6,5;5,46;5,89;5,11;6,67;4,97;6,99;6,0;5,46;6,18;4,67;6,74;6,04;6,6;5,66;5,46;5,6;11,96;11,0;11,64;12,99;11,64;11,41;12,64;11,12
1;12;2025-11-04 14:36:07;2025-11-04 14:36:08;1,0099;600,9379699707031;134,11354942321776;407,56425791168215;407,1981800079346;141,12487775562667;2,786275863647461;-1,8758645057678223;0,8531025791168213;0,8464818000793457;1,4111439209696903;1,0;1,0;1,0;1,0;0,0;463;482;472,46;472,0;5,095919936576712;639;639;639,0;639,0;0,0;597,3512809753418;2,780512809753418;50;639;639;0,1;0,7;5;6,56;5,8;6,1;5,03;6,51;4,88;7,16;5,9;5,62;5,99;4,88;6,72;6,03;6,51;5,43;5,37;5,51;12,36;11,13;11,39;13,06;11,61;11,6;12,54;10,8
1;13;2025-11-04 14:36:08;2025-11-04 14:36:09;0,999821;600,9379699707031;208,03775291442872;460,8744602890015;517,9222202301025;126,49568355743715;2,786275863647461;-1,142622470855713;1,3870246028900146;1,9542222023010254;1,2642967714382551;1,0;1,0;1,0;1,0;0,0;464;489;473,28;472,5;4,996158524306449;639;639;639,0;639,0;0,0;600,9379699707031;2,7813796997070312;50;639;639;0,1;0,7;5;6,7;5,86;6,19;5,12;6,19;4,98;7,01;5,74;5,41;6,27;5,26;6,23;6,34;6,72;5,12;5,52;5,34;12,56;11,31;11,17;12,75;11,68;11,49;13,06;10,64
1;14;2025-11-04 14:36:09;2025-11-04 14:36:10;1,146297;600,9379699707031;163,28216247558595;466,2899875793457;539,476703262329;141,55235233722604;2,786275863647461;-1,5851783752441406;1,439739875793457;2,171267032623291;1,4156424826661942;1,0;1,0;1,0;1,0;0,0;462;481;471,84;472,5;4,851226649003322;639;639;639,0;639,0;0,0;600,9379699707031;2,7813796997070312;50;639;639;0,1;0,7;5;6,34;6,0;6,09;5,46;5,91;4,94;6,91;6,05;5,22;6,6;5,45;6,23;6,58;6,42;5,1;5,07;5,63;12,34;11,55;10,85;12,96;11,82;11,68;13,0;10,17
1;15;2025-11-04 14:36:10;2025-11-04 14:36:11;0,968704;601,2287857055665;186,7907287597656;501,10869460296635;546,3070140838623;115,77047098375193;2,786275863647461;-1,3590927124023438;1,787066946029663;2,239570140838623;1,1574602007181736;1,0;1,0;1,0;1,0;0,0;463;480;470,98;470,0;4,125481790045861;639;639;639,0;639,0;0,0;600,9379699707031;2,7813796997070312;50;639;639;0,1;0,7;5;6,54;6,06;5,79;5,72;6,38;5,15;6,74;5,83;5,17;6,36;5,42;5,91;6,26;6,63;5,22;5,01;5,8;12,6;11,51;11,53;12,57;11,53;11,33;12,89;10,23
1;16;2025-11-04 14:36:11;2025-11-04 14:36:12;1,086344;615,6681343078614;128,3732624053955;457,0592621917724;543,4293437957763;161,57425622665733;2,9356813430786133;-1,936267375946045;1,3454726219177247;2,2082934379577637;1,6163636242290718;1,0;1,0;1,0;1,0;0,0;460;480;469,88;470,0;4,164804917400094;639;639;639,0;639,0;0,0;601,2287857055665;2,785287857055664;50;639;639;0,1;0,7;5;6,44;5,8;5,78;5,61;6,27;5,02;6,85;5,78;5,11;6,38;5,45;6,25;6,26;6,62;5,39;4,97;6,02;12,24;11,39;11,29;12,63;11,49;11,7;12,88;10,36
1;17;2025-11-04 14:36:12;2025-11-04 14:36:13;0,998026;618,5842948913574;142,33818664550782;425,98164778900144;511,87770614624026;151,63276639852427;2,9393081665039062;-1,8406181335449219;1,0631964778900147;1,9590182304382324;1,529861330922113;1,0;0,0;0,98;1,0;0,13999999999999999;259;481;465,98;470,0;29,942271122945897;646;272;638,52;646,0;52,36;615,6681343078614;2,9356813430786133;50;646;646;0,1;0,7;5;6,42;6,24;5,94;5,6;6,03;5,14;6,35;5,95;5,28;6,14;5,56;6,02;6,23;6,42;5,4;5,33;5,95;12,66;11,54;11,17;12,3;11,42;11,58;12,65;10,73
1;18;2025-11-04 14:36:13;2025-11-04 14:36:14;1,017567;618,5842948913574;76,54118423461915;440,83838343811027;510,825085067749;149,23865152294712;2,929842948913574;-2,4975881576538086;1,1473638343811035;1,8517508506774902;1,4922883096884099;1,0;1,0;1,0;1,0;0,0;460;477;468,98;469,0;4,310406013358834;646;646;646,0;646,0;0,0;618,5842948913574;2,929842948913574;50;646;646;0,1;0,7;5;6,59;6,04;5,87;5,56;5,97;5,29;6,43;5,95;5,24;6,06;5,48;5,88;6,16;6,35;5,59;5,33;6,2;12,63;11,43;11,26;12,38;11,3;11,36;12,51;10,92
1;19;2025-11-04 14:36:14;2025-11-04 14:36:15;1,011071;622,089022064209;150,40760650634766;452,24698965454104;516,5486007690429;150,64055460364943;2,96189022064209;-1,7599239349365234;1,26122989654541;1,8969860076904297;1,5056565845580772;1,0;1,0;1,0;1,0;0,0;461;477;468,76;469,0;3,4208770805160484;646;646;646,0;646,0;0,0;618,5842948913574;2,929842948913574;50;646;646;0,1;0,7;5;6,67;5,68;5,56;5,8;6,34;5,29;6,1;6,15;5,16;6,3;5,38;6,11;5,98;6,22;5,61;5,41;6,25;12,35;11,36;11,63;12,25;11,46;11,49;12,2;11,02
1;20;2025-11-04 14:36:15;2025-11-04 14:36:16;1,005912;624,7149963378906;194,6903175354004;458,96271482849124;527,1278255462646;144,7347275411783;2,9771499633789062;-1,322096824645996;1,318487148284912;2,0032782554626465;1,4480300269007058;1,0;1,0;1,0;1,0;0,0;461;476;468,86;469,0;3,714888962001422;648;648;648,0;648,0;0,0;622,089022064209;2,96189022064209;50;648;648;0,1;0,7;5;6,58;6,07;5,38;5,8;6,34;5,1;6,1;5,96;5,08;6,21;5,62;5,84;6,14;6,62;5,72;5,21;6,23;12,65;11,18;11,44;12,06;11,29;11,46;12,76;10,93
1;21;2025-11-04 14:36:16;2025-11-04 14:36:17;1,01033;625,5231140136718;141,28047676086425;476,93991186523436;534,5703216552735;141,9427472065894;2,9822311401367188;-1,8591952323913574;1,4996591186523438;2,0747032165527344;1,4190505386028127;1,0;1,0;1,0;1,0;0,0;462;477;470,26;470,0;3,3811832248489586;648;648;648,0;648,0;0,0;624,7149963378906;2,9771499633789062;50;648;648;0,1;0,7;5;6,61;6,14;5,55;5,76;6,35;5,06;6,26;6,0;4,9;6,13;5,69;5,8;6,32;6,61;5,52;5,36;5,95;12,75;11,31;11,41;12,26;11,03;11,49;12,93;10,88
1;22;2025-11-04 14:36:17;2025-11-04 14:36:18;1,020278;625,9108665466308;187,05735702514647;472,9004292144775;533,982500076294;145,25098609880777;2,9811086654663086;-1,4064264297485352;1,4898642921447753;2,0900115966796875;1,4645586401940893;1,0;0,0;0,98;1,0;0,13999999999999999;460;479;469,36;469,5;3,8769059828682977;649;584;647,7;649,0;9,1;625,5231140136718;2,9822311401367188;50;649;649;0,1;0,7;5;6,77;6,52;5,65;5,9;6,03;4,89;6,15;6,38;5,05;5,93;5,62;5,92;6,24;6,44;5,21;5,17;6,13;13,29;11,55;10,92;12,53;10,98;11,54;12,68;10,38
1;23;2025-11-04 14:36:18;2025-11-04 14:36:19;1,026046;638,4577583312988;196,7646099090576;465,0004473495483;514,8349977493286;133,62166744378422;3,1105775833129883;-1,3083539009094238;1,4142044734954835;1,9117770195007324;1,3521398184219164;1,0;0,0;0,98;1,0;0,13999999999999999;462;475;470,0;470,0;2,7422618401604177;649;557;647,16;649,0;12,88;625,9108665466308;2,9811086654663086;50;649;649;0,1;0,7;5;6,86;6,71;5,89;5,81;6,0;4,82;6,25;6,23;5,16;5,72;5,54;6,05;5,76;6,42;5,36;5,43;6,0;13,57;11,7;10,82;12,48;10,88;11,59;12,18;10,79
1;24;2025-11-04 14:36:19;2025-11-04 14:36:20;1,028126;642,5264457702636;134,18834266662597;472,50383779144283;553,0109851837158;152,6548020069797;3,1212644577026367;-1,9641165733337402;1,4198783779144286;2,224609851837158;1,5264604008700482;1,0;1,0;1,0;1,0;0,0;463;476;469,84;470,0;2,5796123739817967;655;655;655,0;655,0;0,0;638,4577583312988;3,1105775833129883;50;655;655;0,1;0,7;5;7,08;6,76;5,73;5,56;5,85;4,84;6,53;6,03;5,32;5,6;5,56;5,98;5,8;6,53;5,42;5,39;6,03;13,84;11,29;10,69;12,56;10,92;11,54;12,33;10,81
1;25;2025-11-04 14:36:20;2025-11-04 14:36:21;1,027332;643,2714447021484;179,676021194458;500,1179565353393;546,3141700744629;135,14554231353773;3,1237144470214844;-1,51423978805542;1,6912595653533935;2,153641700744629;1,3522013567267783;1,0;1,0;1,0;1,0;0,0;462;476;470,08;470,0;2,9855652731099345;656;656;656,0;656,0;0,0;642,5264457702636;3,1212644577026367;50;656;656;0,1;0,7;5;7,08;6,96;5,74;5,65;5,74;4,85;6,26;5,78;5,14;5,94;5,74;5,74;5,68;6,58;5,97;5,18;5,98;14,04;11,39;10,59;12,04;11,08;11,48;12,26;11,15
1;26;2025-11-04 14:36:21;2025-11-04 14:36:22;1,028432;648,604434967041;122,61637344360352;454,5338215637207;540,0344226837158;162,0454960519591;3,17104434967041;-2,087836265563965;1,283038215637207;2,163621425628662;1,632897022038731;1,0;0,0;0,98;1,0;0,13999999999999999;445;476;469,3;470,0;4,535416188179426;656;472;652,32;656,0;25,759999999999998;643,2714447021484;3,1237144470214844;50;656;656;0,1;0,7;5;7,14;6,9;5,86;5,58;5,74;4,83;6,49;5,45;5,18;6,11;5,85;5,32;5,74;6,65;5,91;5,22;6,03;14,04;11,44;10,57;11,94;11,29;11,17;12,39;11,13
1;27;2025-11-04 14:36:22;2025-11-04 14:36:23;1,037098;649,1742324829102;204,99040298461915;505,22926564788816;548,1684093475342;120,09531363181782;3,1667423248291016;-1,2680959701538086;1,774732656478882;2,22227144241333;1,2119362534189713;1,0;0,0;0,98;1,0;0,13999999999999999;463;476;468,94;469,0;2,9826833556380064;658;523;655,3;658,0;18,900000000000002;648,604434967041;3,17104434967041;50;658;658;0,1;0,7;5;7,09;6,66;5,81;5,46;5,69;5,07;6,59;5,58;5,22;5,86;5,64;5,76;5,79;6,2;5,83;5,53;6,21;13,75;11,27;10,76;12,17;11,08;11,4;11,99;11,36
1;28;2025-11-04 14:36:23;2025-11-04 14:36:24;1,136635;649,1742324829102;203,14657325744628;522,2060496673583;563,7277084350586;119,28184295445115;3,1667423248291016;-1,280534267425537;1,901700496673584;2,318777084350586;1,1927777269428177;1,0;1,0;1,0;1,0;0,0;460;478;469,64;469,5;3,410337226726999;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,29;6,47;5,68;5,77;5,61;5,25;6,66;5,22;5,2;6,26;5,92;5,27;5,88;6,43;5,73;5,27;6,07;13,76;11,45;10,86;11,88;11,46;11,19;12,31;11,0
1;29;2025-11-04 14:36:24;2025-11-04 14:36:26;1,055428;649,1742324829102;164,54942169189454;512,4101156311035;546,8549167633057;120,33669310061289;3,1667423248291016;-1,6735057830810547;1,8035211563110352;2,1452040672302246;1,2035359840778215;1,0;1,0;1,0;1,0;0,0;461;478;469,42;469,0;3,4703890271841287;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,39;6,88;6,0;5,78;5,64;5,03;6,3;4,8;5,8;6,44;5,82;4,85;5,67;6,59;5,61;5,29;6,12;14,27;11,78;10,67;11,1;12,24;10,67;12,26;10,9
1;30;2025-11-04 14:36:26;2025-11-04 14:36:27;1,021165;649,1742324829102;150,00059547424317;502,93620021820067;558,2345329284668;136,95079319939896;3,1667423248291016;-1,8189940452575684;1,708562002182007;2,258845329284668;1,3695173605934603;1,0;1,0;1,0;1,0;0,0;463;477;469,2;469,0;3,162277660168379;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,24;6,9;5,87;5,72;5,56;5,14;6,39;4,81;6,01;6,66;5,55;4,95;5,58;6,94;5,72;4,8;6,16;14,14;11,59;10,7;11,2;12,67;10,5;12,52;10,52
1;31;2025-11-04 14:36:27;2025-11-04 14:36:28;1,04088;649,1742324829102;172,86688804626465;462,04897209930414;544,9098964691161;159,64745540881236;3,1667423248291016;-1,5963311195373535;1,299309720993042;2,128098964691162;1,5959410740903122;1,0;1,0;1,0;1,0;0,0;459;476;468,82;469,0;3,1918019988714836;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,28;6,79;5,79;5,75;5,49;5,1;6,17;4,94;5,96;6,76;5,63;4,85;5,66;6,81;5,85;4,94;6,24;14,07;11,54;10,59;11,11;12,72;10,48;12,47;10,79
1;32;2025-11-04 14:36:28;2025-11-04 14:36:29;1,036488;649,1742324829102;146,86973037719727;445,96244247436533;511,70969104766846;171,84100560215927;3,1667423248291016;-1,8503026962280273;1,1388244247436523;1,7945969104766846;1,717210097211664;1,0;1,0;1,0;1,0;0,0;460;479;469,2;469,0;4,093897898091744;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,15;7,07;5,86;5,68;5,57;5,04;6,27;4,88;6,0;6,52;5,66;5,0;5,7;6,8;5,74;4,89;6,16;14,22;11,54;10,61;11,15;12,52;10,66;12,5;10,63
1;33;2025-11-04 14:36:29;2025-11-04 14:36:30;1,018444;649,1742324829102;171,94286994934083;480,85891365814206;545,79633102417;142,5971604502202;3,1667423248291016;-1,5985713005065918;1,4871091365814209;2,134463310241699;1,4255015870165928;1,0;1,0;1,0;1,0;0,0;460;480;468,52;469,0;3,930597918892239;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,2;6,96;5,88;5,75;5,56;5,26;6,38;4,81;6,09;6,74;5,48;4,74;5,66;6,83;5,61;4,76;6,3;14,16;11,63;10,82;11,19;12,83;10,22;12,49;10,37
1;34;2025-11-04 14:36:30;2025-11-04 14:36:31;1,031047;649,1742324829102;121,8120330810547;448,3895925941467;523,0755100250244;167,11409197550472;3,1667423248291016;-2,100879669189453;1,1624559259414673;1,9082551002502441;1,670731351277666;1,0;1,0;1,0;1,0;0,0;460;476;468,56;469,0;4,035641212992057;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,06;6,96;5,67;5,79;5,45;5,38;6,49;4,83;5,95;6,76;5,54;4,84;5,8;6,72;5,81;4,68;6,29;14,02;11,46;10,83;11,32;12,71;10,38;12,52;10,49
1;35;2025-11-04 14:36:31;2025-11-04 14:36:32;1,032176;649,1742324829102;155,63909530639648;439,0286171875;460,3436557769776;153,89151883964763;3,1667423248291016;-1,7686090469360352;1,069326171875;1,2864365577697754;1,5389020854923656;1,0;1,0;1,0;1,0;0,0;461;478;469,04;468,0;4,024723592993685;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,23;6,94;5,72;5,56;5,36;5,37;6,42;4,96;5,74;6,69;5,58;4,74;5,93;6,94;5,74;4,88;6,19;14,17;11,28;10,73;11,38;12,43;10,32;12,87;10,62
1;36;2025-11-04 14:36:32;2025-11-04 14:36:33;1,048995;649,1742324829102;121,95323181152344;443,6563110656739;490,11670703887944;159,30819681894818;3,1667423248291016;-2,1004676818847656;1,1152431106567382;1,576667070388794;1,5925108339503862;1,0;1,0;1,0;1,0;0,0;462;478;468,68;469,0;3,802315084261166;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,19;6,68;5,76;5,57;5,36;5,49;6,75;4,84;5,79;6,74;5,39;4,9;5,96;6,85;5,88;4,6;6,26;13,87;11,33;10,85;11,59;12,53;10,29;12,81;10,48
1;37;2025-11-04 14:36:33;2025-11-04 14:36:34;1,036689;649,1742324829102;136,72414283752443;460,46915962982183;545,4734790802001;163,2927261656207;3,1667423248291016;-1,9557585716247559;1,2829115962982178;2,129234790802002;1,6330378268812604;1,0;1,0;1,0;1,0;0,0;460;476;468,22;468,5;3,5116377945340553;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;7,0;6,86;5,71;5,57;5,36;5,18;6,48;4,81;6,15;6,83;5,43;4,95;6,02;6,86;5,85;4,6;6,36;13,86;11,28;10,54;11,29;12,98;10,38;12,88;10,45
1;38;2025-11-04 14:36:34;2025-11-04 14:36:35;1,07745;649,1742324829102;141,56577110290527;429,80393703460703;423,4973222732544;153,01619472836873;3,1667423248291016;-1,9093422889709473;0,9772393703460693;0,915473222732544;1,5299291124945695;1,0;1,0;1,0;1,0;0,0;463;476;469,2;469,5;3,255764119219941;658;658;658,0;658,0;0,0;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;6,95;6,68;5,7;5,75;5,35;5,1;6,58;4,93;5,97;6,78;5,68;4,73;5,89;7,12;5,99;4,63;6,16;13,63;11,45;10,45;11,51;12,75;10,41;13,01;10,62
1;39;2025-11-04 14:36:35;2025-11-04 14:36:36;1,132983;649,1742324829102;228,24934196472168;482,55341571807855;529,3179189682007;130,6067114092345;3,4875106811523438;-1,0375065803527832;1,5436341571807861;1,99725341796875;1,3345887624114234;1,0;0,0;0,98;1,0;0,13999999999999999;459;477;468,9;469,0;3,8691084244306206;658;566;656,16;658,0;12,88;649,1742324829102;3,1667423248291016;50;658;658;0,1;0,7;5;6,75;6,34;5,83;5,65;5,49;5,21;6,81;4,93;6,07;6,39;5,73;4,95;5,58;7,07;6,22;4,76;6,22;13,09;11,48;10,7;11,74;12,46;10,68;12,65;10,98
1;40;2025-11-04 14:36:36;2025-11-04 14:36:37;1,085866;654,6171020507812;124,29711799621583;492,31613070678713;536,5698921203614;139,91663870435;3,1471710205078125;-2,155028820037842;1,5214413070678712;1,9661989212036133;1,3996383746334602;1,0;1,0;1,0;1,0;0,0;460;475;468,28;468,0;3,677172827050695;674;674;674,0;674,0;0,0;649,1742324829102;3,1667423248291016;50;674;674;0,1;0,7;5;6,79;6,3;5,8;5,46;5,48;5,37;6,68;5,06;5,72;6,54;5,54;5,27;5,65;7,29;6,15;4,56;6,34;13,09;11,26;10,85;11,74;12,26;10,81;12,94;10,71
1;41;2025-11-04 14:36:37;2025-11-04 14:36:38;1,007809;667,204271697998;147,8962032318115;486,55605470275873;553,9333618164062;144,97200749818276;3,3580427169799805;-1,8380379676818848;1,603900547027588;2,2923269271850586;1,4571777272374844;1,0;0,0;0,98;1,0;0,13999999999999999;380;476;468,14;470,0;12,958410396341057;657;405;651,96;657,0;35,28;654,6171020507812;3,1471710205078125;50;657;657;0,1;0,7;5;6,83;6,8;5,99;5,5;5,61;5,3;6,66;4,78;5,64;6,73;5,32;4,88;5,73;7,43;6,01;4,78;6,02;13,63;11,49;10,91;11,44;12,37;10,2;13,16;10,79
1;42;2025-11-04 14:36:38;2025-11-04 14:36:39;1,105816;674,5050109863281;158,27713851928712;478,37700707244875;537,827169418335;154,93824259993306;3,503655433654785;-1,780228614807129;1,4590900707244874;2,089332103729248;1,5757039976127905;1,0;0,0;0,98;1,0;0,13999999999999999;460;475;469,72;470,0;3,6168494577463415;667;561;664,88;667,0;14,839999999999998;667,204271697998;3,3580427169799805;50;667;667;0,1;0,7;5;6,96;6,77;5,8;5,56;5,49;5,21;6,93;4,83;5,39;6,6;5,74;4,84;5,69;7,33;5,79;5,0;6,06;13,73;11,36;10,7;11,76;11,99;10,58;13,02;10,79
