training_number,generation,timestamp,best_fitness,worst_fitness,avg_fitness,median_fitness,std_fitness,best_distance,avg_distance,median_distance,best_stability,avg_stability,best_energy,avg_energy,best_time_alive,avg_time_alive,absolute_best_fitness,absolute_best_distance,population_size,genome_length,mutation_rate,crossover_rate,elite_size
2,198,2025-11-02 19:47:14,4.341609954833984,0,2.28940731048584,2.6670074462890625,1.2974753463974231,3.8416099548339844,1.8288661289215087,2.1732335090637207,1.0,0.92,466,461.44,500,494.84,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,199,2025-11-02 19:47:46,4.341609954833984,0,2.373285436630249,2.8447084426879883,1.3174097730979184,3.8416099548339844,1.8709891796112061,2.360736846923828,1.0,0.92,466,465.2,500,497.38,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,200,2025-11-02 19:48:17,4.341609954833984,0,2.3307501316070556,2.8578643798828125,1.325014519541094,3.8416099548339844,1.805060157775879,2.3578643798828125,1.0,0.96,466,467.84,500,499.54,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,201,2025-11-02 19:48:49,4.341609954833984,0,1.8030882740020753,2.0582869052886963,1.4992709417354069,3.8416099548339844,1.231941156387329,1.5582869052886963,1.0,0.98,466,467.98,500,499.98,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,202,2025-11-02 19:49:21,4.341609954833984,0,1.8603520679473877,2.432335376739502,1.4997305242516545,3.8416099548339844,1.2064318132400513,1.932335376739502,1.0,0.98,466,464.8,500,498.1,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,203,2025-11-02 19:49:53,4.341609954833984,0,2.054843769073486,2.7300639152526855,1.5237613228161155,3.8416099548339844,1.4179751873016357,2.2300639152526855,1.0,0.98,466,464.92,500,499.06,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,204,2025-11-02 19:50:24,4.341609954833984,0,2.3682137393951415,2.852588653564453,1.4170018105104925,3.8416099548339844,1.7865603160858154,2.402113914489746,1.0,0.94,466,463.6,500,496.9,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,205,2025-11-02 19:50:56,4.341609954833984,0,1.9992230033874512,2.5926032066345215,1.5033006779283205,3.8416099548339844,1.2831944561004638,2.0926032066345215,1.0,0.98,466,468.48,500,499.8,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,206,2025-11-02 19:51:29,4.341609954833984,0,2.202390546798706,2.747875213623047,1.5160786129074197,3.8416099548339844,1.676618881225586,2.247875213623047,1.0,0.94,466,465.84,500,498.06,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,207,2025-11-02 19:52:01,4.341609954833984,0,2.3786627292633056,2.754329204559326,1.3357259747703938,3.8416099548339844,1.8434228515625,2.254329204559326,1.0,1.0,466,466.18,500,500.0,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,208,2025-11-02 19:52:32,4.341609954833984,0,2.0914317893981935,2.635982036590576,1.4636389580498368,3.8416099548339844,1.5313855171203614,2.22556734085083,1.0,0.98,466,463.74,500,497.9,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,209,2025-11-02 19:53:04,4.341609954833984,0,1.9636872577667237,2.6107115745544434,1.4038270263933468,3.8416099548339844,1.4125995349884033,2.1107115745544434,1.0,0.98,466,463.66,500,497.78,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,210,2025-11-02 19:53:36,4.341609954833984,0,1.9517736339569092,2.4908857345581055,1.4591511954600251,3.8416099548339844,1.3841406536102294,1.9908857345581055,1.0,1.0,466,465.82,500,500.0,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,211,2025-11-02 19:54:08,4.341609954833984,0,2.234149484634399,2.745943546295166,1.4138498271678759,3.8416099548339844,1.64367733001709,2.245943546295166,1.0,0.98,466,464.88,500,498.24,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,212,2025-11-02 19:54:40,4.341609954833984,0,2.1215733432769777,2.5840277671813965,1.392991747648999,3.8416099548339844,1.5770002841949462,2.0840277671813965,1.0,0.96,466,465.56,500,499.78,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,213,2025-11-02 19:55:12,4.341609954833984,0,2.0470908546447752,2.583625078201294,1.4715427498797549,3.8416099548339844,1.4790331935882568,2.210679054260254,1.0,0.92,466,462.44,500,494.72,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,214,2025-11-02 19:55:44,4.341609954833984,0,2.3208868312835693,2.6696977615356445,1.3293408428985896,3.8416099548339844,1.699389157295227,2.1696977615356445,1.0,1.0,466,468.86,500,500.0,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,215,2025-11-02 19:56:16,4.341609954833984,0,2.1198740577697754,2.772663116455078,1.5205792774295426,3.8416099548339844,1.5205281162261963,2.272663116455078,1.0,0.98,466,467.06,500,499.86,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,216,2025-11-02 20:18:52,4.341609954833984,0,1.988030948638916,2.72121524810791,1.5493359168553564,3.8416099548339844,1.3670844078063964,2.22121524810791,1.0,0.96,466,464.54,500,497.7,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,217,2025-11-02 20:19:30,4.341609954833984,0,1.9567061424255372,2.503126382827759,1.558464931264674,3.8416099548339844,1.3344498205184936,2.003126382827759,1.0,0.94,466,462.42,500,495.36,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,218,2025-11-02 20:20:06,4.341609954833984,0,2.0601615142822265,2.6016502380371094,1.4482736126638904,3.8416099548339844,1.4381713342666627,2.1016502380371094,1.0,0.96,466,465.46,500,499.5,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,219,2025-11-02 20:20:37,4.341609954833984,0,1.7942580604553222,2.4191477298736572,1.4500944417634105,3.8416099548339844,1.210325336456299,1.9191477298736572,1.0,0.96,466,463.42,500,498.64,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,220,2025-11-02 20:21:09,4.341609954833984,0,2.036214580535889,2.6611251831054688,1.4792235574738932,3.8416099548339844,1.3860870361328126,2.1611251831054688,1.0,1.0,466,465.1,500,500.0,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,221,2025-11-02 20:21:40,4.341609954833984,0,2.355947217941284,2.898995876312256,1.2949586801534856,3.8416099548339844,1.8141321182250976,2.3997883796691895,1.0,0.98,466,466.56,500,500.0,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,222,2025-11-02 20:22:12,4.341609954833984,0,2.3101600646972655,2.8507113456726074,1.3925834200632188,3.8416099548339844,1.730785174369812,2.3507113456726074,1.0,0.96,466,462.68,500,496.06,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,223,2025-11-02 20:22:43,4.341609954833984,0,2.1572500038146973,2.770819664001465,1.4744737149341385,3.8416099548339844,1.5544887161254883,2.270819664001465,1.0,0.98,466,466.18,500,499.84,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,224,2025-11-02 20:23:16,4.341609954833984,0,1.9413302898406983,2.3314688205718994,1.4965761950949052,3.8416099548339844,1.3516780471801757,1.9133110046386719,1.0,0.96,466,466.56,500,499.68,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,225,2025-11-02 20:23:46,4.341609954833984,0,1.4593752098083497,0.5886826515197754,1.5475053896564046,3.8416099548339844,0.7477162981033325,0.08868265151977539,1.0,0.96,466,464.52,500,498.76,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,226,2025-11-02 20:24:18,4.341609954833984,0,1.9522826099395751,2.61209774017334,1.5276565563618818,3.8416099548339844,1.2744675397872924,2.11209774017334,1.0,0.94,466,461.18,500,494.18,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,227,2025-11-02 20:24:49,4.341609954833984,0,2.3263440990447997,2.8336081504821777,1.34845769155796,3.8416099548339844,1.7561400413513184,2.3336081504821777,1.0,0.96,466,463.82,500,496.7,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,228,2025-11-02 20:25:21,4.341609954833984,0,1.9933749389648439,2.3882741928100586,1.3944052595348935,3.8416099548339844,1.4714491271972656,1.8882741928100586,1.0,0.92,466,464.1,500,496.34,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,229,2025-11-02 20:25:53,4.341609954833984,0,1.7399277877807617,1.136282205581665,1.442507571664095,3.8416099548339844,1.14060133934021,0.636282205581665,1.0,0.96,466,465.58,500,498.44,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,230,2025-11-02 20:26:24,4.341609954833984,0,1.821476526260376,2.150829792022705,1.4924419063003114,3.8416099548339844,1.1858444213867188,1.650829792022705,1.0,0.96,466,460.14,500,492.32,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,231,2025-11-02 20:26:55,4.341609954833984,0,1.825502119064331,2.212261199951172,1.5144356487364719,3.8416099548339844,1.1285593223571777,1.7122611999511719,1.0,0.98,466,463.56,500,497.14,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,232,2025-11-02 20:27:26,4.341609954833984,0,2.4830909156799317,2.9199347496032715,1.316738246646467,3.8416099548339844,1.9025182819366455,2.4199347496032715,1.0,0.98,466,460.7,500,496.62,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,233,2025-11-02 20:27:56,4.421931266784668,0,1.944332103729248,2.71364688873291,1.6325801603739465,3.921931266784668,1.282069492340088,2.3616557121276855,1.0,0.92,465,460.78,500,495.24,4.341609954833984,3.8416099548339844,50,500,0.1,0.7,5
2,234,2025-11-02 20:28:26,4.421931266784668,0,1.9292252349853516,2.2309939861297607,1.4461723543960232,3.921931266784668,1.409284315109253,1.7309939861297607,1.0,0.98,465,466.62,500,499.82,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,235,2025-11-02 20:28:57,4.421931266784668,0,2.0371594524383543,2.78434419631958,1.516228471322878,3.921931266784668,1.3968831348419188,2.28434419631958,1.0,0.98,465,466.18,500,499.98,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,236,2025-11-02 20:29:28,4.421931266784668,0,1.9404134464263916,2.2520525455474854,1.4217276781382981,3.921931266784668,1.3126740074157714,1.7520525455474854,1.0,0.96,465,461.48,500,495.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,237,2025-11-02 20:29:59,4.421931266784668,0,1.9533015727996825,2.3915019035339355,1.4303341737127704,3.921931266784668,1.3707639980316162,1.8915019035339355,1.0,1.0,465,466.48,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,238,2025-11-02 20:30:30,4.421931266784668,0,1.844983139038086,2.3258402347564697,1.4553128115072824,3.921931266784668,1.2578430366516113,1.8258402347564697,1.0,0.96,465,464.7,500,498.74,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,239,2025-11-02 20:31:01,4.421931266784668,0,2.004519386291504,2.3949806690216064,1.4609907920159833,3.921931266784668,1.5131407070159912,1.8949806690216064,1.0,0.96,465,463.52,500,496.58,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,240,2025-11-02 20:31:32,4.421931266784668,0,2.1498100185394287,2.634434700012207,1.41715073940863,3.921931266784668,1.6399461078643798,2.134434700012207,1.0,0.98,465,466.62,500,499.94,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,241,2025-11-02 20:32:02,4.421931266784668,0,2.1024501514434815,2.642179489135742,1.4182395704645683,3.921931266784668,1.5111317348480224,2.142179489135742,1.0,0.98,465,462.42,500,496.44,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,242,2025-11-02 20:32:32,4.421931266784668,0,2.3141124057769775,2.9041104316711426,1.4742465494083745,3.921931266784668,1.7476846599578857,2.4041104316711426,1.0,0.96,465,463.92,500,497.62,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,243,2025-11-02 20:33:02,4.421931266784668,0,2.167171106338501,2.7348575592041016,1.4430405874679595,3.921931266784668,1.5471179056167603,2.2348575592041016,1.0,0.94,465,456.66,500,491.52,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,244,2025-11-02 20:33:32,4.421931266784668,0,1.8048857307434083,1.6433014869689941,1.4435888321774137,3.921931266784668,1.220453414916992,1.1433014869689941,1.0,1.0,465,465.62,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,245,2025-11-02 20:34:02,4.421931266784668,0,2.5360868835449217,2.9403676986694336,1.269605214430358,3.921931266784668,1.9701343536376954,2.4403676986694336,1.0,0.96,465,459.68,500,495.6,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,246,2025-11-02 20:34:32,4.421931266784668,0,2.484820537567139,2.8288707733154297,1.2283708795594597,3.921931266784668,1.9674523258209229,2.342341423034668,1.0,0.98,465,462.6,500,497.72,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,247,2025-11-02 20:35:02,4.421931266784668,0,2.40761420249939,2.7576498985290527,1.3435040880746676,3.921931266784668,1.848287763595581,2.2576498985290527,1.0,0.98,465,463.96,500,499.9,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,248,2025-11-02 20:35:31,4.421931266784668,0,1.908732442855835,2.40104079246521,1.5570159442423481,3.921931266784668,1.266480803489685,1.90104079246521,1.0,0.98,465,463.1,500,498.1,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,249,2025-11-02 20:36:01,4.421931266784668,0,1.6994546508789063,1.1534936428070068,1.5161072309040189,3.921931266784668,0.9881259202957153,0.6534936428070068,1.0,0.98,465,459.94,500,493.9,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,250,2025-11-02 20:36:31,4.421931266784668,0,1.8796590423583985,1.8307428359985352,1.590060023412554,3.921931266784668,1.3059184980392455,1.3307428359985352,1.0,0.92,465,464.06,500,498.38,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,251,2025-11-02 20:37:01,4.421931266784668,0,2.0396779918670656,2.6786208152770996,1.5155027820959148,3.921931266784668,1.405546751022339,2.1837339401245117,1.0,0.96,465,464.08,500,497.58,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,252,2025-11-02 20:37:31,4.421931266784668,0,1.9097402954101563,1.8242816925048828,1.405596008724852,3.921931266784668,1.350230188369751,1.3242816925048828,1.0,0.98,465,463.32,500,498.26,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,253,2025-11-02 20:38:03,4.421931266784668,0,2.073761434555054,2.733254909515381,1.492135949105201,3.921931266784668,1.560110101699829,2.233254909515381,1.0,0.96,465,458.92,500,495.18,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,254,2025-11-02 20:38:34,4.421931266784668,0,2.212964792251587,2.9338831901550293,1.4829898473519538,3.921931266784668,1.6035362052917481,2.4338831901550293,1.0,0.94,465,461.82,500,497.9,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,255,2025-11-02 20:39:04,4.421931266784668,0,2.081015319824219,2.5617918968200684,1.4675531853233783,3.921931266784668,1.4331696367263793,2.0617918968200684,1.0,0.94,465,460.78,500,496.72,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,256,2025-11-02 20:39:34,4.421931266784668,0,1.9434872627258302,2.5044734477996826,1.4281880140284458,3.921931266784668,1.358104019165039,2.0044734477996826,1.0,1.0,465,464.14,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,257,2025-11-02 20:40:04,4.421931266784668,0,2.2732947635650635,2.716142177581787,1.3876294070794881,3.921931266784668,1.6706265544891357,2.234684944152832,1.0,0.98,465,463.08,500,498.04,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,258,2025-11-02 20:40:34,4.421931266784668,0,1.8755714988708496,2.1961100101470947,1.4904313844264256,3.921931266784668,1.2471150684356689,1.6961100101470947,1.0,1.0,465,463.7,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,259,2025-11-02 20:41:05,4.421931266784668,0,1.9589834308624268,2.315612554550171,1.4414945618827977,3.921931266784668,1.3523923969268798,1.815612554550171,1.0,0.98,465,465.18,500,499.96,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,260,2025-11-02 20:41:34,4.421931266784668,0,1.7536765766143798,1.3787925243377686,1.4990784674539572,3.921931266784668,1.0840515995025635,0.8787925243377686,1.0,0.96,465,464.52,500,498.64,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,261,2025-11-02 20:42:05,4.421931266784668,0,1.6889647674560546,1.0851073265075684,1.551003867776389,3.921931266784668,1.0245694637298584,0.5851073265075684,1.0,1.0,465,465.46,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,262,2025-11-02 20:42:35,4.421931266784668,0,2.046180830001831,2.5910563468933105,1.4817067258097572,3.921931266784668,1.4372209119796753,2.0910563468933105,1.0,0.98,465,460.84,500,494.42,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,263,2025-11-02 20:43:04,4.421931266784668,0,1.8493152904510497,2.5610647201538086,1.4637922014732172,3.921931266784668,1.1751441860198975,2.0610647201538086,1.0,0.98,465,462.78,500,498.26,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,264,2025-11-02 20:43:34,4.421931266784668,0,2.1070527744293215,2.636852264404297,1.3962917472849832,3.921931266784668,1.5065348720550538,2.136852264404297,1.0,1.0,465,465.76,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,265,2025-11-02 20:44:03,4.421931266784668,0,1.922172145843506,2.51999568939209,1.5425711601142775,3.921931266784668,1.2791472959518433,2.01999568939209,1.0,0.98,465,464.18,500,497.66,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,266,2025-11-02 20:44:34,4.421931266784668,0,2.111516761779785,2.719928741455078,1.3675707216674533,3.921931266784668,1.506793875694275,2.219928741455078,1.0,1.0,465,466.28,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,267,2025-11-02 20:45:03,4.421931266784668,0,2.592403602600098,3.119264602661133,1.3921552582731616,3.921931266784668,2.0315651512145996,2.619264602661133,1.0,0.96,465,460.12,500,494.08,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,268,2025-11-02 20:45:33,4.421931266784668,0,2.344213047027588,2.8147382736206055,1.3405449486593426,3.921931266784668,1.7780086040496825,2.3147382736206055,1.0,0.88,465,457.7,500,490.74,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,269,2025-11-02 20:46:02,4.421931266784668,0,2.3762873935699464,2.694232940673828,1.2276435689494376,3.921931266784668,1.8954713726043702,2.194232940673828,1.0,0.96,465,463.64,500,498.52,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,270,2025-11-02 20:46:32,4.421931266784668,0,2.161362285614014,2.735330104827881,1.457396744474356,3.921931266784668,1.678479585647583,2.235330104827881,1.0,0.92,465,460.1,500,493.86,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,271,2025-11-02 20:47:01,4.421931266784668,0,1.8700932502746581,2.4062185287475586,1.5118512200284813,3.921931266784668,1.2933568000793456,1.9062185287475586,1.0,0.98,465,462.98,500,497.52,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,272,2025-11-02 20:47:31,4.421931266784668,0,2.0370493507385254,2.583766460418701,1.4643677186340147,3.921931266784668,1.4742547035217286,2.083766460418701,1.0,0.96,465,460.02,500,494.7,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,273,2025-11-02 20:48:01,4.421931266784668,0,2.105691375732422,2.5942625999450684,1.3616117536544547,3.921931266784668,1.5433912086486816,2.0942625999450684,1.0,1.0,465,462.8,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,274,2025-11-02 20:48:31,4.421931266784668,0,2.0358670139312744,2.697969436645508,1.446391456353646,3.921931266784668,1.4894009971618651,2.197969436645508,1.0,0.98,465,462.68,500,497.76,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,275,2025-11-02 20:49:00,4.421931266784668,0,1.576531581878662,1.3645775318145752,1.438661917392113,3.921931266784668,0.9317699241638183,0.8645775318145752,1.0,0.98,465,459.62,500,496.54,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,276,2025-11-02 20:49:30,4.421931266784668,0,2.110272979736328,2.5837478637695312,1.471700623722232,3.921931266784668,1.5280592918395997,2.0837478637695312,1.0,0.98,465,462.04,500,498.2,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,277,2025-11-02 20:50:00,4.421931266784668,0,2.245857276916504,2.75775146484375,1.4227980706938186,3.921931266784668,1.6616607189178467,2.25775146484375,1.0,0.98,465,464.06,500,499.86,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,278,2025-11-02 20:50:30,4.421931266784668,0,2.4162979412078855,2.770735263824463,1.2806292591975466,3.921931266784668,1.9178861808776855,2.270735263824463,1.0,0.96,465,464.84,500,499.8,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,279,2025-11-02 20:51:00,4.421931266784668,0,2.2222287178039553,2.7412891387939453,1.390494915614673,3.921931266784668,1.6514271736145019,2.2467384338378906,1.0,0.96,465,462.44,500,497.42,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,280,2025-11-02 20:51:29,4.421931266784668,0,2.0742483234405515,2.6345181465148926,1.425328093650447,3.921931266784668,1.4191837644577026,2.1345181465148926,1.0,1.0,465,463.66,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,281,2025-11-02 20:51:59,4.421931266784668,0,2.1715465450286864,2.773766040802002,1.4081469782112044,3.921931266784668,1.5884661722183226,2.273766040802002,1.0,0.98,465,462.46,500,498.6,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,282,2025-11-02 20:52:29,4.421931266784668,0,2.2303097152709963,2.712648391723633,1.3927988598398806,3.921931266784668,1.6052828884124757,2.212648391723633,1.0,1.0,465,463.98,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,283,2025-11-02 20:52:59,4.421931266784668,0,2.437633867263794,2.9329957962036133,1.3083224688822215,3.921931266784668,1.8448626375198365,2.4329957962036133,1.0,0.98,465,462.8,500,497.64,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,284,2025-11-02 20:53:29,4.421931266784668,0,2.3434292125701903,2.647529125213623,1.2803355014455653,3.921931266784668,1.8113819026947022,2.147529125213623,1.0,0.98,465,462.92,500,497.76,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,285,2025-11-02 20:54:00,4.421931266784668,0,1.9457259750366211,2.3641045093536377,1.5623871517785484,3.921931266784668,1.340892515182495,1.8641045093536377,1.0,0.98,465,465.16,500,499.62,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,286,2025-11-02 20:54:30,4.421931266784668,0,2.0282891941070558,2.5396804809570312,1.4928168507652777,3.921931266784668,1.4928452014923095,2.0396804809570312,1.0,0.98,465,463.68,500,497.96,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,287,2025-11-02 20:55:00,4.421931266784668,0,1.9457625675201415,2.3792877197265625,1.4937485939873374,3.921931266784668,1.309770188331604,1.939375877380371,1.0,0.98,465,465.84,500,499.98,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,288,2025-11-02 20:55:30,4.421931266784668,0,2.3697301006317137,2.9408092498779297,1.3914823451348224,3.921931266784668,1.8308225631713868,2.4408092498779297,1.0,1.0,465,465.86,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,289,2025-11-02 20:56:00,4.421931266784668,0,2.164626941680908,2.8344287872314453,1.4484614203323953,3.921931266784668,1.6358580780029297,2.3344287872314453,1.0,0.98,465,465.3,500,499.78,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,290,2025-11-02 20:56:30,4.421931266784668,0,2.35903338432312,2.8752970695495605,1.4467392252434235,3.921931266784668,1.7547926807403564,2.3752970695495605,1.0,0.98,465,464.04,500,499.66,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,291,2025-11-02 20:57:00,4.421931266784668,0,2.433382501602173,2.8829445838928223,1.4075829624369394,3.921931266784668,1.8717233657836914,2.3829445838928223,1.0,0.98,465,464.02,500,499.6,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,292,2025-11-02 20:57:31,4.421931266784668,0,2.243428544998169,2.840691089630127,1.474212071733087,3.921931266784668,1.6699174118041993,2.340691089630127,1.0,1.0,465,464.98,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,293,2025-11-02 20:58:01,4.421931266784668,0,2.5133368015289306,2.837949275970459,1.2445668941240877,3.921931266784668,1.9812856531143188,2.337949275970459,1.0,1.0,465,465.32,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,294,2025-11-02 20:58:31,4.421931266784668,0,1.932765130996704,2.512216806411743,1.4897922874548557,3.921931266784668,1.3337024211883546,2.012216806411743,1.0,1.0,465,466.28,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,295,2025-11-02 20:59:01,4.421931266784668,0,2.4486548137664794,2.874363899230957,1.2526564803448341,3.921931266784668,1.8630370664596558,2.374363899230957,1.0,1.0,465,466.3,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,296,2025-11-02 20:59:32,4.421931266784668,0,2.207488889694214,2.635178565979004,1.4159085759276977,3.921931266784668,1.6858789825439453,2.135178565979004,1.0,1.0,465,465.06,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,297,2025-11-02 21:00:02,4.421931266784668,0,2.265135507583618,2.688955783843994,1.401955056633589,3.921931266784668,1.725818920135498,2.188955783843994,1.0,0.98,465,466.04,500,499.72,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,298,2025-11-02 21:00:32,4.421931266784668,0,1.9610782146453858,2.4499971866607666,1.5009169627436298,3.921931266784668,1.2838931274414063,1.9499971866607666,1.0,1.0,465,465.76,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,299,2025-11-02 21:01:02,4.421931266784668,0,2.193500862121582,2.786060333251953,1.4207109220564722,3.921931266784668,1.5745331573486328,2.286060333251953,1.0,0.98,465,462.3,500,495.08,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,300,2025-11-02 21:01:32,4.421931266784668,0,1.9411143779754638,2.5164270401000977,1.4967462456215734,3.921931266784668,1.3275224304199218,2.0164270401000977,1.0,1.0,465,463.96,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,301,2025-11-02 21:02:02,4.421931266784668,0,2.2948475170135496,2.93001127243042,1.4379923185170722,3.921931266784668,1.7494831943511964,2.43001127243042,1.0,0.98,465,463.26,500,499.2,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,302,2025-11-02 21:02:33,4.421931266784668,0,2.0632272148132325,2.733767509460449,1.5968128242314719,3.921931266784668,1.4015648508071898,2.233767509460449,1.0,1.0,465,465.34,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,303,2025-11-02 21:03:03,4.421931266784668,0,2.2066071319580076,2.958293914794922,1.5106363354770174,3.921931266784668,1.6102176380157471,2.458293914794922,1.0,0.98,465,465.42,500,499.98,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
2,304,2025-11-02 21:03:33,4.421931266784668,0,2.3789321422576903,2.95473575592041,1.4051233136008043,3.921931266784668,1.7963330364227295,2.45473575592041,1.0,1.0,465,464.3,500,500.0,4.421931266784668,3.921931266784668,50,500,0.1,0.7,5
